nombre_ies,codigo_ies,ies_padre,registro_unico,codigo_snies_programa,nombre_programa,estado_programa,nivel_academico,modalidad,reconocimiento_ministerio,municipio,departamento,metodologia,area_conocimiento,nucleo_basico_conocimiento,creditos,duracion,periodicidad_admision,fecha_registro,fecha_vencimiento,url_detalle,raw_html,timestamp_extraccion,fuente
UNIVERSIDAD DE ANTIOQUIA,1201,1201,,117246,LICENCIATURA EN LENGUAS EXTRANJERAS CON ÉNFASIS EN INGLÉS,Activo,Pregrado,Virtual,Registro calificado,El Carmen de Viboral,Antioquia,,Ciencias de la educación,Educación,146.0,9,Por cohorte,2024-10-04,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.150467+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD DE ANTIOQUIA,1201,1201,,118517,MAESTRÍA EN ECONOMÍA DE LA SALUD,Activo,Posgrado,Virtual,Registro calificado,Medellín,Antioquia,,"Economía, administración, contaduría y afines",Economía,42.0,3,Anual,2025-11-26,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.150595+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD DE ANTIOQUIA,1201,1201,,104781,MAESTRÍA EN EDUCACIÓN,Activo,Posgrado,Virtual,Registro calificado,Medellín,Antioquia,,Ciencias de la educación,Educación,,4,Semestral,2015-07-28,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.150710+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD DE ANTIOQUIA,1201,1201,,111549,MAESTRIA EN EDUCACION EN SALUD,Activo,Posgrado,Virtual,Registro calificado,Medellín,Antioquia,,Ciencias de la educación,Educación,50.0,4,Anual,2023-06-06,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.150823+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD DE ANTIOQUIA,1201,1201,,101929,MAESTRIA EN ENSEÑANZA DE LAS MATEMATICAS,Activo,Posgrado,Virtual,Registro calificado,Medellín,Antioquia,,Matemáticas y ciencias naturales,"Matemáticas, estadística y afines",48.0,4,Por cohorte,2012-09-19,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.150945+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD DE ANTIOQUIA,1201,1201,,111149,MAESTRÍA EN ÉTICA Y ENSEÑANZA DE LA ÉTICA,Activo,Posgrado,Virtual,Registro calificado,Medellín,Antioquia,,Ciencias sociales y humanas,"Filosofía, teología y afines",64.0,4,Semestral,2022-06-02,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.151065+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD DE ANTIOQUIA,1201,1201,,90950,MAESTRÍA EN GESTIÓN AMBIENTAL,Activo,Posgrado,Virtual,Registro calificado,Medellín,Antioquia,,"Ingeniería, arquitectura, urbanismo y afines","Ingeniería ambiental, sanitaria y afines",50.0,4,Semestral,2025-12-18,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.151209+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD DE ANTIOQUIA,1201,1201,,108895,MAESTRIA EN POLITICAS PÚBLICAS ALIMENTARIAS Y NUTRICIONALES,Activo,Posgrado,Virtual,Registro calificado,Medellín,Antioquia,,Ciencias de la salud,Terapias,48.0,4,Por cohorte,2020-01-21,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.151330+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD DE ANTIOQUIA,1201,1201,,105130,MAESTRIA EN TELESALUD,Activo,Posgrado,Virtual,Registro calificado,Medellín,Antioquia,,Ciencias de la salud,Salud pública,64.0,4,Anual,2015-11-30,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.151448+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD DE ANTIOQUIA,1201,1201,,106635,TECNOLOGÍA EN GESTIÓN DE INSUMOS AGROPECUARIOS,Activo,Pregrado,Virtual,Registro calificado,Medellín,Antioquia,,"Agronomía, veterinaria y afines",Medicina veterinaria,95.0,6,Semestral,2025-01-17,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.151570+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD DEL ATLANTICO,1202,1202,951,115916,CONTADURIA PUBLICA,Activo,Pregrado,Virtual,Registro calificado,Puerto Colombia,Atlántico,,"Economía, administración, contaduría y afines",Contaduría pública,137.0,8,Semestral,2023-06-09,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.151687+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD DEL ATLANTICO,1202,1202,,108839,ESPECIALIZACION EN GESTION FISCAL Y CONTABILIDAD PUBLICA,Activo,Posgrado,Virtual,Registro calificado,Puerto Colombia,Atlántico,,"Economía, administración, contaduría y afines",Contaduría pública,32.0,2,Semestral,2020-01-20,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.151809+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD DEL ATLANTICO,1202,1202,,117709,INTERPRETACIÓN DE LENGUA DE SEÑAS COLOMBIANA - ESPAÑOL,Activo,Pregrado,Virtual,Registro calificado,Puerto Colombia,Atlántico,,Ciencias sociales y humanas,"Bibliotecología, otros de ciencias sociales y humanas",140.0,8,Semestral,2025-02-18,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.151931+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD DEL ATLANTICO,1202,1202,,109775,MAESTRIA EN DESARROLLO URBANO SOSTENIBLE,Activo,Posgrado,Virtual,Registro calificado,Puerto Colombia,Atlántico,,"Ingeniería, arquitectura, urbanismo y afines",Arquitectura y afines,45.0,4,Semestral,2021-01-20,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.152054+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD DEL ATLANTICO,1202,1202,,104493,MAESTRIA EN DIDACTICA DE LAS MATEMATICAS,Activo,Posgrado,Virtual,Registro calificado,Puerto Colombia,Atlántico,,Ciencias de la educación,Educación,42.0,4,Cuatrimestral,2023-03-15,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.152203+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD DEL VALLE,1203,1203,136,111226,ESPECIALIZACIÓN EN CALIDAD DE LA GESTIÓN Y PRODUCTIVIDAD,Activo,Posgrado,Virtual,Registro calificado,Santiago de Cali,Valle del Cauca,,"Economía, administración, contaduría y afines",Administración,24.0,2,Semestral,2022-06-28,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.152325+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD DEL VALLE,1203,1203,1779,118410,ESPECIALIZACION EN GERENCIA PUBLICA,Activo,Posgrado,Virtual,Registro calificado,Santiago de Cali,Valle del Cauca,,"Economía, administración, contaduría y afines",Administración,27.0,2,Semestral,2019-12-18,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.152449+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD DEL VALLE,1203,1203,,116068,MAESTRÍA EN COMPUTACIÓN PARA EL DESARROLLO DE APLICACIONES INTELIGENTES,Activo,Posgrado,Virtual,Registro calificado,Santiago de Cali,Valle del Cauca,,"Ingeniería, arquitectura, urbanismo y afines","Ingeniería de sistemas, telemática y afines",39.0,3,Semestral,2023-06-28,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.152575+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD DEL VALLE,1203,1203,,116000,MAESTRÍA EN GESTIÓN DE ACTIVOS Y MANTENIMIENTO,Activo,Posgrado,Virtual,Registro calificado,Santiago de Cali,Valle del Cauca,,"Ingeniería, arquitectura, urbanismo y afines",Ingeniería mecánica y afines,38.0,3,Semestral,2023-02-15,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.152700+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD INDUSTRIAL DE SANTANDER,1204,1204,,105930,MAESTRIA EN INFORMATICA PARA LA EDUCACION,Activo,Posgrado,Virtual,Registro calificado,Barrancabermeja,Santander,,Ciencias de la educación,Educación,52.0,4,Semestral,2024-07-31,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.152945+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD INDUSTRIAL DE SANTANDER,1204,1204,,683,TECNOLOGIA EMPRESARIAL,Activo,Pregrado,Virtual,Registro calificado,Bucaramanga,Santander,,"Economía, administración, contaduría y afines",Administración,90.0,6,Semestral,2022-01-21,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.153061+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD DE CARTAGENA,1205,1205,,116132,DOCTORADO EN INNOVACIÓN EDUCATIVA Y CULTURA DIGITAL,Activo,Posgrado,Virtual,Registro calificado,Cartagena de Indias,Bolívar,,Ciencias de la educación,Educación,80.0,6,Semestral,2023-07-31,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.153204+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD DE CARTAGENA,1205,1205,,117114,ESPECIALIZACIÓN EN DERECHOS HUMANOS,Activo,Posgrado,Virtual,Registro calificado,Cartagena de Indias,Bolívar,,Sin información,Sin clasificar,23.0,2,Semestral,2024-07-26,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.153332+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD DE CARTAGENA,1205,1205,,110737,ESPECIALIZACIÓN EN DIDÁCTICA Y TIC,Activo,Posgrado,Virtual,Registro calificado,Cartagena de Indias,Bolívar,,Ciencias de la educación,Educación,26.0,2,Semestral,2021-09-23,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.153451+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD DE CARTAGENA,1205,1205,1045,116435,MAESTRÍA EN LENGUAS EXTRANJERAS APLICADAS,Activo,Posgrado,Virtual,Registro calificado,Cartagena de Indias,Bolívar,,Sin información,Sin clasificar,40.0,3,Semestral,2023-12-07,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.153569+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD DE CARTAGENA,1205,1205,,108009,MAESTRÍA EN RECURSOS DIGITALES APLICADOS A LA EDUCACIÓN,Activo,Posgrado,Virtual,Registro calificado,Cartagena de Indias,Bolívar,,Ciencias de la educación,Educación,49.0,4,Semestral,2019-05-07,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.153688+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD DE NARIÑO,1206,1206,,116807,LICENCIATURA EN EDUCACIÓN BÁSICA PRIMARIA,Activo,Pregrado,Virtual,Registro calificado,Pasto,Nariño,,Sin información,Sin clasificar,128.0,8,Anual,2024-04-11,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.153806+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD DE NARIÑO,1206,1206,,109574,MAESTRÍA EN EDUCACIÓN VIRTUAL,Activo,Posgrado,Virtual,Registro calificado,Pasto,Nariño,,Ciencias de la educación,Educación,57.0,4,Semestral,2020-11-23,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.153923+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD DE NARIÑO,1206,1206,,102867,TÉCNICO PROFESIONAL EN CULTIVO DE CAFÉS ESPECIALES,Activo,Pregrado,Virtual,Registro calificado,Pasto,Nariño,,"Agronomía, veterinaria y afines",Agronomía,58.0,4,Semestral,2013-11-20,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.154420+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD DEL TOLIMA,1207,1207,,116612,ESPECIALIZACIÓN EN COMUNICACIÓN DIGITAL,Activo,Posgrado,Virtual,Registro calificado,Ibagué,Tolima,,Sin información,Sin clasificar,27.0,2,Semestral,2024-01-02,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.154661+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD DEL TOLIMA,1207,1207,1070,116546,ESPECIALIZACIÓN EN DERECHO ADMINISTRATIVO,Activo,Posgrado,Virtual,Registro calificado,Ibagué,Tolima,,Sin información,Sin clasificar,26.0,2,Semestral,2019-09-02,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.154780+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD DEL TOLIMA,1207,1207,,116311,ESPECIALIZACIÓN VIRTUAL EN AMBIENTES Y RECURSOS DIGITALES PARA LA EDUCACIÓN,Activo,Posgrado,Virtual,Registro calificado,Ibagué,Tolima,,Sin información,Sin clasificar,24.0,2,Semestral,2023-10-17,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.154904+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD DEL QUINDIO,1208,1208,,104516,"CIENCIA DE LA INFORMACION Y LA DOCUMENTACION, BIBLIOTECOLOGIA Y ARCHIVISTICA",Activo,Pregrado,Virtual,Registro calificado,Armenia,Quindío,,Ciencias sociales y humanas,"Bibliotecología, otros de ciencias sociales y humanas",160.0,9,Semestral,2015-05-20,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.155772+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD DEL QUINDIO,1208,1208,,116095,LICENCIATURA EN CIENCIAS SOCIALES,Activo,Pregrado,Virtual,Registro calificado,Armenia,Quindío,,Ciencias de la educación,Educación,160.0,9,Semestral,2023-07-07,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.156435+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD DEL QUINDIO,1208,1208,,116646,MAESTRÍA EN HUMANIDADES CONTEMPORÁNEAS,Activo,Posgrado,Virtual,Registro calificado,Armenia,Quindío,,Sin información,Sin clasificar,42.0,4,Semestral,2024-01-02,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.156704+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD DEL QUINDIO,1208,1208,1099,116710,MAESTRÍA EN SEGURIDAD Y SALUD EN EL TRABAJO,Activo,Posgrado,Virtual,Registro calificado,Armenia,Quindío,,Sin información,Sin clasificar,48.0,4,Anual,2024-03-18,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.156926+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD DEL QUINDIO,1208,1208,31,110382,SEGURIDAD Y SALUD EN EL TRABAJO,Activo,Pregrado,Virtual,Registro calificado,Armenia,Quindío,,Ciencias de la salud,Salud pública,160.0,10,Semestral,2021-04-22,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.158011+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD FRANCISCO DE PAULA SANTANDER,1209,1209,,109431,MAESTRIA EN TECNOLOGIAS DE LA INFORMACION Y LA COMUNICACION (TIC) APLICADAS A LA EDUCACION,Activo,Posgrado,Virtual,Registro calificado,San José de Cúcuta,Norte de Santander,,Ciencias de la educación,Educación,45.0,4,Semestral,2020-08-11,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.159078+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD FRANCISCO DE PAULA SANTANDER,1209,1209,,117247,TECNOLOGÍA EN ANALÍTICA DE DATOS,Activo,Pregrado,Virtual,Registro calificado,San José de Cúcuta,Norte de Santander,,"Ingeniería, arquitectura, urbanismo y afines","Ingeniería de sistemas, telemática y afines",96.0,6,Semestral,2024-10-04,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.159245+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD FRANCISCO DE PAULA SANTANDER,1210,1209,,106049,ESPECIALIZACIÓN EN SISTEMAS DE GESTIÓN INTEGRAL HSEQ,Activo,Posgrado,Virtual,Registro calificado,Ocaña,Norte de Santander,,"Ingeniería, arquitectura, urbanismo y afines",Ingeniería industrial y afines,25.0,2,Semestral,2024-09-24,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.159608+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD DE PAMPLONA,1212,1212,,53281,ESPECIALIZACION EN DESARROLLO ECONOMICO REGIONAL,Activo,Posgrado,Virtual,Registro calificado,Pamplona,Norte de Santander,,"Economía, administración, contaduría y afines",Economía,24.0,2,Semestral,2023-02-15,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.159765+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD DE PAMPLONA,1212,1212,,104842,MAESTRÍA EN CIENCIAS ECONÓMICAS,Activo,Posgrado,Virtual,Registro calificado,Pamplona,Norte de Santander,,"Economía, administración, contaduría y afines",Administración,48.0,4,Semestral,2024-01-10,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.160122+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD DE PAMPLONA,1212,1212,,104767,MAESTRÍA EN EDUCACIÓN,Activo,Posgrado,Virtual,Registro calificado,Pamplona,Norte de Santander,,Ciencias de la educación,Educación,43.0,4,Semestral,2015-07-26,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.160293+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD DE PAMPLONA,1212,1212,,116858,MAESTRÍA EN EDUCACIÓN,Activo,Posgrado,Virtual,Registro calificado,Pamplona,Norte de Santander,,Sin información,Sin clasificar,43.0,4,Semestral,2024-05-15,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.160422+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD DEL MAGDALENA - UNIMAGDALENA,1213,1213,,107456,ADMINISTRACIÓN DE LA SEGURIDAD Y SALUD EN EL TRABAJO,Activo,Pregrado,Virtual,Registro calificado,Santa Marta,Magdalena,,Ciencias de la salud,Salud pública,166.0,10,Semestral,2018-10-10,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.160587+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD DEL MAGDALENA - UNIMAGDALENA,1213,1213,,107600,ADMINISTRACIÓN PÚBLICA,Activo,Pregrado,Virtual,Registro calificado,Santa Marta,Magdalena,,"Economía, administración, contaduría y afines",Administración,160.0,10,Semestral,2019-02-08,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.160714+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD DEL MAGDALENA - UNIMAGDALENA,1213,1213,,116259,ESPECIALIZACIÓN EN GESTIÓN DEL CONTROL FISCAL,Activo,Posgrado,Virtual,Registro calificado,Santa Marta,Magdalena,,Sin información,Sin clasificar,26.0,2,Semestral,2023-11-23,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.160837+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD DEL MAGDALENA - UNIMAGDALENA,1213,1213,,110186,ESPECIALIZACION EN GESTION Y LEGISLACION AMBIENTAL,Activo,Posgrado,Virtual,Registro calificado,Santa Marta,Magdalena,,"Ingeniería, arquitectura, urbanismo y afines","Ingeniería ambiental, sanitaria y afines",28.0,2,Semestral,2021-06-04,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.160965+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD DEL MAGDALENA - UNIMAGDALENA,1213,1213,,116019,LICENCIATURA EN MATEMÁTICAS,Activo,Pregrado,Virtual,Registro calificado,Santa Marta,Magdalena,,Ciencias de la educación,Educación,154.0,9,Semestral,2023-03-27,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.161142+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD DEL MAGDALENA - UNIMAGDALENA,1213,1213,,109948,MAESTRIA EN ARGUMENTACION JURIDICA,Activo,Posgrado,Virtual,Registro calificado,Santa Marta,Magdalena,,Ciencias sociales y humanas,Derecho y afines,46.0,4,Semestral,2021-04-15,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.161262+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD DEL MAGDALENA - UNIMAGDALENA,1213,1213,,118472,MAESTRÍA EN CONTROL FISCAL Y GESTIÓN FINANCIERA,Activo,Posgrado,Virtual,Registro calificado,Santa Marta,Magdalena,,"Economía, administración, contaduría y afines",Contaduría pública,40.0,3,Semestral,2025-12-23,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.161382+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD DEL MAGDALENA - UNIMAGDALENA,1213,1213,,116125,MAESTRIA EN ENSEÑANZA DE SEGUNDAS LENGUAS,Activo,Posgrado,Virtual,Registro calificado,Santa Marta,Magdalena,,Ciencias de la educación,Educación,48.0,4,Semestral,2023-09-08,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.161530+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD DEL MAGDALENA - UNIMAGDALENA,1213,1213,,104931,MAESTRÍA EN ESCRITURAS AUDIOVISUALES,Activo,Posgrado,Virtual,Registro calificado,Santa Marta,Magdalena,,Bellas artes,"Artes plásticas, visuales y afines",48.0,4,Anual,2023-11-23,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.161688+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD DEL MAGDALENA - UNIMAGDALENA,1213,1213,,110204,MAESTRIA EN PRODUCCION AUDIOVISUAL CREATIVA,Activo,Posgrado,Virtual,Registro calificado,Santa Marta,Magdalena,,Bellas artes,"Artes plásticas, visuales y afines",40.0,3,Semestral,2021-06-16,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.161855+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD DEL MAGDALENA - UNIMAGDALENA,1213,1213,,107457,TÉCNICO PROFESIONAL EN PREVENCIÓN DE RIESGOS LABORALES,Activo,Pregrado,Virtual,Registro calificado,Santa Marta,Magdalena,,Ciencias de la salud,Salud pública,64.0,4,Semestral,2018-10-10,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.162016+00:00,HECAA - Ministerio de Educación Nacional
